ticker,name,market,sector,market_cap,total_score,grade,growth_score,sector_score,momentum_score,value_score,d_eps_growth,d_revenue_cagr,d_operating_margin,d_sector_flow,d_analyst_reports,d_news_multiplier,d_volume_multiplier,d_week52_position,d_institutional_buying,d_forward_peg,d_pbr_ratio,raw_eps_growth_pct,raw_revenue_cagr_pct,raw_operating_margin_trend,raw_volume_multiplier,raw_week52_position_pct,raw_institutional_buying,raw_pbr_vs_sector,raw_forward_peg,raw_sector_flow,raw_analyst_count,raw_news_multiplier,last_updated
020150,롯데에너지머티리얼즈,"market    KOSPI
market      STK
Name: 203, dtype: object",,21679.301682,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.89,50.18,,,,,0,,2026-09-21 13:32:28
214370,케어젠,"market    KOSDAQ
market       KSQ
Name: 204, dtype: object",,21647.145,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.69,26.17,,,,,0,,2026-09-21 13:32:30
069960,현대백화점,"market    KOSPI
market      STK
Name: 205, dtype: object",,21543.347088,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.43,45.14,,,,,0,,2026-09-21 13:32:31
009970,영원무역홀딩스,"market    KOSPI
market      STK
Name: 206, dtype: object",,21490.382403,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.66,63.78,,,,,0,,2026-09-21 13:32:32
112610,씨에스윈드,"market    KOSPI
market      STK
Name: 207, dtype: object",,21254.387112,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.77,63.48,,,,,0,,2026-09-21 13:32:33
030530,원익홀딩스,"market    KOSDAQ
market       KSQ
Name: 208, dtype: object",,20777.016889,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.03,53.36,,,,,0,,2026-09-21 13:32:33
051600,한전KPS,"market    KOSPI
market      STK
Name: 209, dtype: object",,20767.5,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.51,67.17,,,,,0,,2026-09-21 13:32:35
178320,서진시스템,"market    KOSDAQ
market       KSQ
Name: 210, dtype: object",,20710.133925,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.11,39.38,,,,,0,,2026-09-21 13:32:37
347850,디앤디파마텍,"market    KOSDAQ
market       KSQ
Name: 211, dtype: object",,20514.300294,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.76,38.25,,,,,0,,2026-09-21 13:32:38
081660,미스토홀딩스,"market    KOSPI
market      STK
Name: 212, dtype: object",,20440.3584,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.75,69.62,,,,,0,,2026-09-21 13:32:39
002790,아모레퍼시픽홀딩스,"market    KOSPI
market      STK
Name: 213, dtype: object",,20337.87588,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.99,73.99,,,,,0,,2026-09-21 13:32:40
043260,성호전자,"market    KOSDAQ
market       KSQ
Name: 214, dtype: object",,20258.821188,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.75,45.55,,,,,0,,2026-09-21 13:32:40
214150,클래시스,"market    KOSDAQ GLOBAL
market              KSQ
Name: 215, dtype: object",,20190.4364605,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.55,39.82,,,,,0,,2026-09-21 13:32:42
139480,이마트,"market    KOSPI
market      STK
Name: 216, dtype: object",,20172.543689,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.71,53.74,,,,,0,,2026-09-21 13:32:45
030000,제일기획,"market    KOSPI
market      STK
Name: 217, dtype: object",,20051.6855175,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.66,75.11,,,,,0,,2026-09-21 13:32:46
007070,GS리테일,"market    KOSPI
market      STK
Name: 218, dtype: object",,19480.527695,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.71,77.8,,,,,0,,2026-09-21 13:32:47
073240,금호타이어,"market    KOSPI
market      STK
Name: 219, dtype: object",,19476.2474586,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.64,77.18,,,,,0,,2026-09-21 13:32:47
098460,고영,"market    KOSDAQ
market       KSQ
Name: 220, dtype: object",,19438.200705,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.06,63.67,,,,,0,,2026-09-21 13:32:47
457190,이수스페셜티케미컬,"market    KOSPI
market      STK
Name: 221, dtype: object",,19309.859208,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.52,48.94,,,,,0,,2026-09-21 13:32:49
041510,에스엠,"market    KOSDAQ GLOBAL
market              KSQ
Name: 222, dtype: object",,19139.96084,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.84,54.51,,,,,0,,2026-09-21 13:32:51
083650,비에이치아이,"market    KOSDAQ
market       KSQ
Name: 223, dtype: object",,19030.790625,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.84,54.47,,,,,0,,2026-09-21 13:32:53
237690,에스티팜,"market    KOSDAQ GLOBAL
market              KSQ
Name: 224, dtype: object",,18997.74058,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.46,52.93,,,,,0,,2026-09-21 13:32:53
229640,LS에코에너지,"market    KOSPI
market      STK
Name: 227, dtype: object",,18344.302521,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.4,55.83,,,,,0,,2026-09-21 13:32:56
181710,NHN,"market    KOSPI
market      STK
Name: 228, dtype: object",,18201.207295,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.52,71.87,,,,,0,,2026-09-21 13:32:58
462870,시프트업,"market    KOSPI
market      STK
Name: 229, dtype: object",,18092.50212,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.69,72.51,,,,,0,,2026-09-21 13:33:00
089030,테크윙,"market    KOSDAQ
market       KSQ
Name: 231, dtype: object",,17785.7496,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.95,65.27,,,,,0,,2026-09-21 13:33:01
439260,대한조선,"market    KOSPI
market      STK
Name: 232, dtype: object",,17673.17072,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.91,42.25,,,,,0,,2026-09-21 13:33:01
140860,파크시스템스,"market    KOSDAQ GLOBAL
market              KSQ
Name: 234, dtype: object",,17646.22188,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.57,72.47,,,,,0,,2026-09-21 13:33:05
068760,셀트리온제약,"market    KOSDAQ
market       KSQ
Name: 235, dtype: object",,17538.92114,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.52,50.32,,,,,0,,2026-09-21 13:33:06
071970,HD현대마린엔진,"market    KOSPI
market      STK
Name: 237, dtype: object",,17333.883945,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.67,43.49,,,,,0,,2026-09-21 13:33:08
475150,SK이터닉스,"market    KOSPI
market      STK
Name: 238, dtype: object",,17101.636008,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.4,57.7,,,,,0,,2026-09-21 13:33:08
120110,코오롱인더,"market    KOSPI
market      STK
Name: 239, dtype: object",,17099.184272,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.67,54.91,,,,,0,,2026-09-21 13:33:10
023590,다우기술,"market    KOSPI
market      STK
Name: 240, dtype: object",,17055.200928,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.38,63.32,,,,,0,,2026-09-21 13:33:11
060370,LS마린솔루션,"market    KOSDAQ
market       KSQ
Name: 241, dtype: object",,17029.866404,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.52,63.76,,,,,0,,2026-09-21 13:33:13
183300,코미코,"market    KOSDAQ
market       KSQ
Name: 242, dtype: object",,16307.8398125,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.81,56.83,,,,,0,,2026-09-21 13:33:14
001120,LX인터내셔널,"market    KOSPI
market      STK
Name: 243, dtype: object",,16143.54,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.07,72.62,,,,,0,,2026-09-21 13:33:15
000120,CJ대한통운,"market    KOSPI
market      STK
Name: 244, dtype: object",,16128.327208,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.61,45.97,,,,,0,,2026-09-21 13:33:16
007390,네이처셀,"market    KOSDAQ
market       KSQ
Name: 245, dtype: object",,16108.764,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.58,67.66,,,,,0,,2026-09-21 13:33:17
096530,씨젠,"market    KOSDAQ GLOBAL
market              KSQ
Name: 246, dtype: object",,15936.431082,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.63,95.38,,,,,0,,2026-09-21 13:33:18
395400,SK리츠,"market    KOSPI
market      STK
Name: 248, dtype: object",,15863.628574,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.09,73.06,,,,,0,,2026-09-21 13:33:21
008770,호텔신라,"market    KOSPI
market      STK
Name: 250, dtype: object",,15738.496521,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.62,57.47,,,,,0,,2026-09-21 13:33:22
001430,세아베스틸지주,"market    KOSPI
market      STK
Name: 251, dtype: object",,15707.608122,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.98,47.57,,,,,0,,2026-09-21 13:33:24
006040,동원산업,"market    KOSPI
market      STK
Name: 252, dtype: object",,15669.990745,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.53,68.93,,,,,0,,2026-09-21 13:33:25
281820,케이씨텍,"market    KOSPI
market      STK
Name: 255, dtype: object",,15264.767631,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.37,63.38,,,,,0,,2026-09-21 13:33:28
001820,삼화콘덴서,"market    KOSPI
market      STK
Name: 256, dtype: object",,15176.7,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.21,74.34,,,,,0,,2026-09-21 13:33:29
093370,후성,"market    KOSPI
market      STK
Name: 257, dtype: object",,14908.49087,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.04,59.28,,,,,0,,2026-09-21 13:33:31
009155,삼성전기우,"market    KOSPI
market      STK
Name: 258, dtype: object",,14796.54856,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.02,50.69,,,,,0,,2026-09-21 13:33:32
006280,녹십자,"market    KOSPI
market      STK
Name: 259, dtype: object",,14689.978266,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.78,68.23,,,,,0,,2026-09-21 13:33:32
011210,현대위아,"market    KOSPI
market      STK
Name: 261, dtype: object",,14576.564488,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.01,47.87,,,,,0,,2026-09-21 13:33:35
089970,브이엠,"market    KOSDAQ
market       KSQ
Name: 263, dtype: object",,14374.41369,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.7,45.45,,,,,0,,2026-09-21 13:33:38
0009K0,에임드바이오,"market    KOSDAQ
market       KSQ
Name: 264, dtype: object",,14070.9111065,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.18,26.75,,,,,0,,2026-09-21 13:33:39
078600,대주전자재료,"market    KOSDAQ
market       KSQ
Name: 265, dtype: object",,13960.978682,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.06,48.61,,,,,0,,2026-09-21 13:33:40
420770,기가비스,"market    KOSDAQ
market       KSQ
Name: 266, dtype: object",,13930.658042,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.81,54.08,,,,,0,,2026-09-21 13:33:42
323280,태성,"market    KOSDAQ
market       KSQ
Name: 267, dtype: object",,13894.7809,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.49,48.72,,,,,0,,2026-09-21 13:33:42
298020,효성티앤씨,"market    KOSPI
market      STK
Name: 269, dtype: object",,13740.39035,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.62,57.27,,,,,0,,2026-09-21 13:33:44
097230,HJ중공업,"market    KOSPI
market      STK
Name: 270, dtype: object",,13724.892288,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.12,44.45,,,,,0,,2026-09-21 13:33:46
039200,오스코텍,"market    KOSDAQ
market       KSQ
Name: 271, dtype: object",,13715.556096,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.67,54.92,,,,,0,,2026-09-21 13:33:47
035900,JYP Ent.,"market    KOSDAQ GLOBAL
market              KSQ
Name: 273, dtype: object",,13573.411944,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.68,43.45,,,,,0,,2026-09-21 13:33:50
00680K,미래에셋증권2우B,"market    KOSPI
market      STK
Name: 272, dtype: object",,13668.92151,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.61,44.49,,,,,0,,2026-09-21 13:33:49
005070,코스모신소재,"market    KOSPI
market      STK
Name: 274, dtype: object",,13518.330397,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.71,62.35,,,,,0,,2026-09-21 13:33:50
322000,HD현대에너지솔루션,"market    KOSPI
market      STK
Name: 275, dtype: object",,13283.2,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.78,46.76,,,,,0,,2026-09-21 13:33:51
082920,비츠로셀,"market    KOSDAQ GLOBAL
market              KSQ
Name: 277, dtype: object",,13225.866761,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.34,43.36,,,,,0,,2026-09-21 13:33:54
361610,SK아이이테크놀로지,"market    KOSPI
market      STK
Name: 276, dtype: object",,13257.68891,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.26,46.3,,,,,0,,2026-09-21 13:33:53
950160,코오롱티슈진,"market    KOSDAQ
market       KSQ
Name: 278, dtype: object",,12949.452384,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.96,10.32,,,,,0,,2026-09-21 13:33:57
007310,오뚜기,"market    KOSPI
market      STK
Name: 281, dtype: object",,12584.5862,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.45,67.23,,,,,0,,2026-09-21 13:33:59
003540,대신증권,"market    KOSPI
market      STK
Name: 282, dtype: object",,12583.857264,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.69,51.36,,,,,0,,2026-09-21 13:34:00
069620,대웅제약,"market    KOSPI
market      STK
Name: 283, dtype: object",,12548.260725,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.47,54.56,,,,,0,,2026-09-21 13:34:00
007810,코리아써키트,"market    KOSPI
market      STK
Name: 284, dtype: object",,12542.91026,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.51,35.67,,,,,0,,2026-09-21 13:34:04
290650,엘앤씨바이오,"market    KOSDAQ
market       KSQ
Name: 285, dtype: object",,12352.124432,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.27,37.75,,,,,0,,2026-09-21 13:34:04
192080,더블유게임즈,"market    KOSPI
market      STK
Name: 286, dtype: object",,12344.131844,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.5,76.73,,,,,0,,2026-09-21 13:34:05
003380,하림지주,"market    KOSDAQ GLOBAL
market              KSQ
Name: 289, dtype: object",,12152.6098785,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.77,55.69,,,,,0,,2026-09-21 13:34:07
001740,SK네트웍스,"market    KOSPI
market      STK
Name: 288, dtype: object",,12216.1678401,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.1,37.93,,,,,0,,2026-09-21 13:34:06
066575,LG전자우,"market    KOSPI
market      STK
Name: 291, dtype: object",,11975.365403,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.03,50.36,,,,,0,,2026-09-21 13:34:11
347700,스피어,"market    KOSDAQ
market       KSQ
Name: 290, dtype: object",,12011.467346,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.06,40.92,,,,,0,,2026-09-21 13:34:10
300720,한일시멘트,"market    KOSPI
market      STK
Name: 292, dtype: object",,11958.4509834,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.4,76.93,,,,,0,,2026-09-21 13:34:12
004000,롯데정밀화학,"market    KOSPI
market      STK
Name: 296, dtype: object",,11481.0,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.93,62.12,,,,,0,,2026-09-21 13:34:17
030610,교보증권,"market    KOSPI
market      STK
Name: 297, dtype: object",,11396.2961,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.34,54.94,,,,,0,,2026-09-21 13:34:17
166090,하나머티리얼즈,"market    KOSDAQ
market       KSQ
Name: 298, dtype: object",,11352.384876,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.64,65.3,,,,,0,,2026-09-21 13:34:19
195940,HK이노엔,"market    KOSDAQ GLOBAL
market              KSQ
Name: 299, dtype: object",,10949.5028715,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.51,66.21,,,,,0,,2026-09-21 13:34:20
252990,샘씨엔에스,"market    KOSDAQ
market       KSQ
Name: 300, dtype: object",,10893.4161201,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.28,99.29,,,,,0,,2026-09-21 13:34:21
000210,DL,"market    KOSPI
market      STK
Name: 301, dtype: object",,10876.103796,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.79,67.44,,,,,0,,2026-09-21 13:34:21
950260,인제니아테라퓨틱스(Reg.S),"market    KOSDAQ
market       KSQ
Name: 302, dtype: object",,10630.590505,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.58,98.2,,,,,0,,2026-09-21 13:34:23
017960,한국카본,"market    KOSPI
market      STK
Name: 303, dtype: object",,10619.517873,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.7,38.35,,,,,0,,2026-09-21 13:34:24
006340,대원전선,"market    KOSPI
market      STK
Name: 304, dtype: object",,10617.3119264,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.9,67.49,,,,,0,,2026-09-21 13:34:25
000080,하이트진로,"market    KOSPI
market      STK
Name: 305, dtype: object",,10569.1351777,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.8,77.16,,,,,0,,2026-09-21 13:34:26
056190,SFA,"market    KOSDAQ GLOBAL
market              KSQ
Name: 307, dtype: object",,10233.9966,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.22,78.9,,,,,0,,2026-09-21 13:34:28
496320,본시스템즈,"market    KONEX
market      KNX
Name: 306, dtype: object",,10393.40379,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,2026-09-21 13:34:27
003240,태광산업,"market    KOSPI
market      STK
Name: 310, dtype: object",,9942.662,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.8,55.69,,,,,0,,2026-09-21 13:34:31
003530,한화투자증권,"market    KOSPI
market      STK
Name: 309, dtype: object",,9987.19892625,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.76,45.83,,,,,0,,2026-09-21 13:34:31
192400,쿠쿠홀딩스,"market    KOSPI
market      STK
Name: 313, dtype: object",,9601.78995,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.61,74.93,,,,,0,,2026-09-21 13:34:35
451800,한화리츠,"market    KOSPI
market      STK
Name: 312, dtype: object",,9608.6,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.34,76.65,,,,,0,,2026-09-21 13:34:35
195870,해성디에스,"market    KOSPI
market      STK
Name: 314, dtype: object",,9571.0,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.59,52.44,,,,,0,,2026-09-21 13:34:37
086450,동국제약,"market    KOSDAQ GLOBAL
market              KSQ
Name: 315, dtype: object",,9543.61862,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.61,67.84,,,,,0,,2026-09-21 13:34:39
293490,카카오게임즈,"market    KOSDAQ GLOBAL
market              KSQ
Name: 316, dtype: object",,9511.0031115,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.43,48.81,,,,,0,,2026-09-21 13:34:39
458870,씨어스,"market    KOSDAQ
market       KSQ
Name: 317, dtype: object",,9509.649776,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.84,38.76,,,,,0,,2026-09-21 13:34:41
032350,롯데관광개발,"market    KOSPI
market      STK
Name: 319, dtype: object",,9319.9060402,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.37,42.38,,,,,0,,2026-09-21 13:34:42
000370,한화손해보험,"market    KOSPI
market      STK
Name: 318, dtype: object",,9420.8304405,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.36,74.81,,,,,0,,2026-09-21 13:34:42
101490,에스앤에스텍,"market    KOSDAQ GLOBAL
market              KSQ
Name: 320, dtype: object",,9312.6746835,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.07,40.45,,,,,0,,2026-09-21 13:34:44
417200,LS머트리얼즈,"market    KOSDAQ
market       KSQ
Name: 321, dtype: object",,9302.2406125,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.22,42.26,,,,,0,,2026-09-21 13:34:46
077970,STX엔진,"market    KOSPI
market      STK
Name: 322, dtype: object",,9254.1285215,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.61,34.42,,,,,0,,2026-09-21 13:34:46
003090,대웅,"market    KOSPI
market      STK
Name: 323, dtype: object",,9244.57482,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.95,51.96,,,,,0,,2026-09-21 13:34:48
009240,한샘,"market    KOSPI
market      STK
Name: 324, dtype: object",,9237.06674,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.51,71.81,,,,,0,,2026-09-21 13:34:49
003570,SNT다이내믹스,"market    KOSPI
market      STK
Name: 326, dtype: object",,9127.8653265,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.49,36.39,,,,,0,,2026-09-21 13:34:51
356860,티엘비,"market    KOSDAQ
market       KSQ
Name: 328, dtype: object",,9030.18006,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.49,56.87,,,,,0,,2026-09-21 13:34:53
100790,미래에셋벤처투자,"market    KOSDAQ
market       KSQ
Name: 330, dtype: object",,8924.257104,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.73,23.96,,,,,0,,2026-09-21 13:34:55
185750,종근당,"market    KOSPI
market      STK
Name: 331, dtype: object",,8916.59588,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.69,65.75,,,,,0,,2026-09-21 13:34:56
051915,LG화학우,"market    KOSPI
market      STK
Name: 332, dtype: object",,8911.3192,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.2,55.01,,,,,0,,2026-09-21 13:34:57
083450,GST,"market    KOSDAQ
market       KSQ
Name: 333, dtype: object",,8901.69,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.05,68.22,,,,,0,,2026-09-21 13:34:59
285130,SK케미칼,"market    KOSPI
market      STK
Name: 334, dtype: object",,8874.266958,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.33,62.71,,,,,0,,2026-09-21 13:34:59
327260,RF머트리얼즈,"market    KOSDAQ
market       KSQ
Name: 335, dtype: object",,8841.5143685,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.75,77.97,,,,,0,,2026-09-21 13:35:02
034230,파라다이스,"market    KOSPI
market      STK
Name: 336, dtype: object",,8836.8430428,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.54,40.0,,,,,0,,2026-09-21 13:35:02
009450,경동나비엔,"market    KOSPI
market      STK
Name: 337, dtype: object",,8784.860976,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.79,72.84,,,,,0,,2026-09-21 13:35:02
005300,롯데칠성,"market    KOSPI
market      STK
Name: 338, dtype: object",,8768.54538,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.78,61.37,,,,,0,,2026-09-21 13:35:04
079160,CJ CGV,"market    KOSPI
market      STK
Name: 339, dtype: object",,8742.7716816,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.51,79.58,,,,,0,,2026-09-21 13:35:06
003470,유안타증권,"market    KOSPI
market      STK
Name: 340, dtype: object",,8738.0426257,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.88,53.99,,,,,0,,2026-09-21 13:35:06
014620,성광벤드,"market    KOSDAQ GLOBAL
market              KSQ
Name: 341, dtype: object",,8697.53671,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.91,62.2,,,,,0,,2026-09-21 13:35:08
006110,삼아알미늄,"market    KOSPI
market      STK
Name: 343, dtype: object",,8544.752075,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.66,54.68,,,,,0,,2026-09-21 13:35:09
035760,CJ ENM,"market    KOSDAQ GLOBAL
market              KSQ
Name: 345, dtype: object",,8464.653444,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.6,46.72,,,,,0,,2026-09-21 13:35:12
065350,신성델타테크,"market    KOSDAQ
market       KSQ
Name: 346, dtype: object",,8410.088088,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.74,37.11,,,,,0,,2026-09-21 13:35:13
115180,큐리언트,"market    KOSDAQ
market       KSQ
Name: 347, dtype: object",,8332.581522,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.25,35.45,,,,,0,,2026-09-21 13:35:15
445680,큐리옥스바이오시스템즈,"market    KOSDAQ
market       KSQ
Name: 348, dtype: object",,8310.9172675,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.58,32.1,,,,,0,,2026-09-21 13:35:15
031330,에스에이엠티,"market    KOSDAQ
market       KSQ
Name: 349, dtype: object",,8289.5910543,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.99,41.75,,,,,0,,2026-09-21 13:35:15
036830,솔브레인홀딩스,"market    KOSDAQ GLOBAL
market              KSQ
Name: 350, dtype: object",,8222.096381,0,제외,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.77,49.88,,,,,0,,2026-09-21 13:35:18
